timestamp,timestamps_ns,has_image,model,class,confidence,x_min,y_min,x_max,y_max,dataset
,1754759402869021648,True,yolo26n,car,0.2906590402126312,943.650634765625,597.9171752929688,1026.545654296875,657.8946533203125,W042_08-09-2025
,1754759402869021648,True,yolo26n,bus,0.268697589635849,1522.7161865234375,653.177978515625,1876.392333984375,879.1618041992188,W042_08-09-2025
,1754759703694521256,True,yolo26n,car,0.8473571538925171,0.4806060791015625,963.093994140625,184.55007934570312,1289.039306640625,W042_08-09-2025
,1754759703694521256,True,yolo26n,car,0.2527458071708679,983.8406372070312,603.720947265625,1049.7666015625,655.9749145507812,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.9268411993980408,1471.08251953125,1149.342041015625,2173.081787109375,1513.5556640625,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.8962744474411011,1172.431884765625,973.0435180664062,1787.9835205078125,1235.927001953125,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.8385527729988098,0.32177734375,1006.001220703125,179.47561645507812,1159.0904541015625,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.7976475954055786,1014.2417602539062,719.8701171875,1204.033447265625,813.6242065429688,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.6360436677932739,2475.6376953125,884.8892822265625,2558.96337890625,1077.97314453125,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.6061235666275024,2206.080810546875,798.2764282226562,2399.593994140625,884.3199462890625,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.4874720871448517,1208.7862548828125,630.8612060546875,1297.4974365234375,693.1988525390625,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.4005718529224396,940.7337646484375,625.3186645507812,989.6402587890625,656.0966796875,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.3698846101760864,2346.998046875,830.8776245117188,2541.120361328125,939.9074096679688,W042_08-09-2025
,1754760001836727250,True,yolo26n,car,0.2756325304508209,0.0,1208.9844970703125,18.028127670288086,1362.658447265625,W042_08-09-2025
,1754760302748883310,True,yolo26n,car,0.8574602007865906,1265.947509765625,782.1355590820312,1532.103515625,1017.379638671875,W042_08-09-2025
,1754760302748883310,True,yolo26n,car,0.6499072313308716,2299.958251953125,1219.516357421875,2559.228515625,1523.7100830078125,W042_08-09-2025
,1754760302748883310,True,yolo26n,car,0.3499552011489868,2516.10986328125,906.874267578125,2558.983642578125,987.832275390625,W042_08-09-2025
,1754760302748883310,True,yolo26n,car,0.3171532452106476,1046.0989990234375,598.6021118164062,1091.513671875,626.1908569335938,W042_08-09-2025
,1754760602963809914,True,yolo26n,car,0.898055374622345,1734.72216796875,879.3914184570312,2120.2666015625,1085.037841796875,W042_08-09-2025
,1754760602963809914,True,yolo26n,car,0.5288485288619995,1032.653564453125,634.39599609375,1108.699462890625,695.2449951171875,W042_08-09-2025
,1754760602963809914,True,yolo26n,car,0.4595080614089966,912.5731201171875,670.3048095703125,1017.8076782226562,771.8279418945312,W042_08-09-2025
,1754760602963809914,True,yolo26n,car,0.26842063665390015,913.6883544921875,633.8508911132812,976.7607421875,679.5607299804688,W042_08-09-2025
,1754760902553892028,True,yolo26n,car,0.8467363715171814,0.0,810.8050537109375,361.72125244140625,1065.102294921875,W042_08-09-2025
,1754760902553892028,True,yolo26n,car,0.7219605445861816,2406.564208984375,881.00244140625,2558.81689453125,991.6402587890625,W042_08-09-2025
,1754760902553892028,True,yolo26n,car,0.4845491647720337,934.6328125,681.15380859375,1042.6763916015625,761.2593383789062,W042_08-09-2025
,1754760902553892028,True,yolo26n,car,0.30426737666130066,125.70504760742188,673.55859375,172.1468505859375,707.0459594726562,W042_08-09-2025
,1754761202723307840,True,yolo26n,car,0.6361709237098694,2380.15283203125,840.0428466796875,2558.9775390625,940.238525390625,W042_08-09-2025
,1754761202723307840,True,yolo26n,car,0.5400334596633911,956.674560546875,596.6688842773438,1030.34521484375,649.4490356445312,W042_08-09-2025
,1754761202723307840,True,yolo26n,car,0.30523326992988586,2380.7392578125,841.5464477539062,2539.576416015625,935.8294677734375,W042_08-09-2025
,1754761503199377529,True,yolo26n,car,0.8005271553993225,1135.877685546875,714.9097900390625,1286.5269775390625,819.0045776367188,W042_08-09-2025
,1754761503199377529,True,yolo26n,car,0.471573144197464,979.5008544921875,621.3816528320312,1065.1390380859375,691.7880859375,W042_08-09-2025
,1754761803106675128,True,yolo26n,car,0.31409281492233276,902.9105224609375,608.3214721679688,965.507080078125,656.902099609375,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.8996589183807373,0.0674896240234375,909.3682250976562,187.77398681640625,1046.78955078125,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.8423832058906555,1978.6859130859375,815.33642578125,2238.392822265625,926.102783203125,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.8282826542854309,1727.62841796875,766.6062622070312,2013.1732177734375,866.8515014648438,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.7252573370933533,0.7153244018554688,1201.99951171875,115.94021606445312,1433.824462890625,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.4037638008594513,1071.883056640625,653.6243896484375,1211.0579833984375,763.5869140625,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.3919987082481384,2507.0146484375,907.8068237304688,2558.77685546875,994.871826171875,W042_08-09-2025
,1754762102982504155,True,yolo26n,car,0.3142595589160919,951.1052856445312,672.6475830078125,1052.66943359375,754.150146484375,W042_08-09-2025
,1754762414307492187,True,yolo26n,car,0.6722045540809631,2411.57470703125,819.2448120117188,2558.834228515625,993.6046142578125,W042_08-09-2025
,1754762704463980301,True,yolo26n,car,0.8983265161514282,1430.27978515625,882.1244506835938,1915.743896484375,1114.50341796875,W042_08-09-2025
,1754762704463980301,True,yolo26n,car,0.8954079747200012,2192.5341796875,842.6527099609375,2469.212646484375,995.0119018554688,W042_08-09-2025
,1754762704463980301,True,yolo26n,car,0.8718539476394653,1166.3282470703125,811.626953125,1587.2467041015625,986.74267578125,W042_08-09-2025
,1754762704463980301,True,yolo26n,car,0.839077353477478,1771.45751953125,842.90185546875,2125.042724609375,983.5848999023438,W042_08-09-2025
,1754762704463980301,True,yolo26n,car,0.6082460284233093,1351.3843994140625,690.05224609375,1479.7086181640625,784.3165283203125,W042_08-09-2025
,1754762704463980301,True,yolo26n,car,0.5778510570526123,966.2355346679688,605.8994140625,1038.4287109375,649.4828491210938,W042_08-09-2025
,1754763002743791732,True,yolo26n,car,0.9038610458374023,217.99830627441406,849.0641479492188,553.0660400390625,1040.2530517578125,W042_08-09-2025
,1754763002743791732,True,yolo26n,car,0.7773605585098267,2447.599853515625,892.5634155273438,2558.909423828125,1083.7039794921875,W042_08-09-2025
,1754763002743791732,True,yolo26n,car,0.2505931556224823,972.1311645507812,606.6858520507812,1018.4008178710938,652.2899169921875,W042_08-09-2025
,1754763301188002080,True,yolo26n,car,0.8931633234024048,1270.372314453125,1003.182373046875,1916.578857421875,1286.27978515625,W042_08-09-2025
,1754763301188002080,True,yolo26n,car,0.8100666403770447,790.6807250976562,757.1038208007812,1102.751220703125,920.844482421875,W042_08-09-2025
,1754763301188002080,True,yolo26n,car,0.3188835382461548,954.446533203125,590.9326782226562,1067.1007080078125,643.638671875,W042_08-09-2025
,1754763301188002080,True,yolo26n,car,0.31143322587013245,998.04248046875,599.7865600585938,1067.611572265625,642.8018188476562,W042_08-09-2025
,1754763301188002080,True,yolo26n,car,0.28846290707588196,1251.408935546875,661.5072021484375,1356.9530029296875,742.846435546875,W042_08-09-2025
,1754763301188002080,True,yolo26n,car,0.28737449645996094,2415.5390625,850.5994262695312,2560.0,978.2605590820312,W042_08-09-2025
,1754763602871510238,True,yolo26n,car,0.8723574876785278,387.41961669921875,765.3072509765625,632.355712890625,882.8029174804688,W042_08-09-2025
,1754763602871510238,True,yolo26n,car,0.8346766233444214,148.7890167236328,827.6783447265625,409.81219482421875,960.91650390625,W042_08-09-2025
,1754763602871510238,True,yolo26n,car,0.6692637205123901,0.7821578979492188,872.0635986328125,86.83399963378906,971.4187622070312,W042_08-09-2025
,1754763602871510238,True,yolo26n,car,0.6289987564086914,2197.12841796875,798.19287109375,2403.401611328125,895.9827270507812,W042_08-09-2025
,1754763602871510238,True,yolo26n,car,0.5603999495506287,1197.83740234375,622.5426025390625,1302.157958984375,684.5224609375,W042_08-09-2025
,1754763602871510238,True,yolo26n,car,0.34158629179000854,2197.294677734375,802.11181640625,2300.3955078125,881.25244140625,W042_08-09-2025
,1754763902676878164,True,yolo26n,car,0.6965180039405823,0.0,826.443115234375,36.619659423828125,919.2283935546875,W042_08-09-2025
,1754763902676878164,True,yolo26n,car,0.5309251546859741,973.7213134765625,605.9302978515625,1035.36767578125,649.5281372070312,W042_08-09-2025
,1754763902676878164,True,yolo26n,car,0.33028823137283325,906.6178588867188,603.9193725585938,966.7041625976562,651.113037109375,W042_08-09-2025
,1754764202738298770,True,yolo26n,car,0.8929131031036377,2116.814453125,865.4124755859375,2403.24169921875,990.3969116210938,W042_08-09-2025
,1754764202738298770,True,yolo26n,car,0.8712136745452881,241.9004669189453,805.9188842773438,514.5323486328125,925.2823486328125,W042_08-09-2025
,1754764202738298770,True,yolo26n,car,0.7001661658287048,973.2657470703125,604.9542846679688,1031.978515625,652.7608032226562,W042_08-09-2025
,1754764202738298770,True,yolo26n,car,0.4742099940776825,1121.5675048828125,608.1920166015625,1192.6802978515625,649.4811401367188,W042_08-09-2025
,1754764202738298770,True,yolo26n,car,0.34473806619644165,907.9073486328125,608.5156860351562,960.5218505859375,652.1060180664062,W042_08-09-2025
,1754764502938920996,True,yolo26n,car,0.5558862090110779,2383.197021484375,842.1408081054688,2503.49560546875,931.76123046875,W042_08-09-2025
,1754764502938920996,True,yolo26n,car,0.3784906566143036,963.2491455078125,610.17236328125,1041.5826416015625,650.9990234375,W042_08-09-2025
,1754764502938920996,True,yolo26n,car,0.360164076089859,2454.13671875,877.44775390625,2558.5400390625,989.1289672851562,W042_08-09-2025
,1754764502938920996,True,yolo26n,car,0.26967960596084595,2452.36083984375,860.5693969726562,2559.0546875,987.63330078125,W042_08-09-2025
,1754764502938920996,True,yolo26n,bus,0.2575383484363556,2243.146728515625,719.3388061523438,2560.0,878.91162109375,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.8354161381721497,2059.459228515625,928.0716552734375,2437.781982421875,1160.6461181640625,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.7076478600502014,1187.128173828125,618.1769409179688,1278.9180908203125,677.6087646484375,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.689386785030365,1046.8011474609375,661.8405151367188,1156.1104736328125,744.52734375,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.5560944676399231,2247.400634765625,802.03173828125,2444.999267578125,899.5446166992188,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.5137958526611328,1347.4500732421875,674.810791015625,1481.6595458984375,750.561279296875,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.4986906945705414,999.9588623046875,634.45068359375,1066.545654296875,680.3607177734375,W042_08-09-2025
,1754764802871178376,True,yolo26n,car,0.3052273988723755,951.1050415039062,601.3487548828125,1009.1278686523438,642.8099975585938,W042_08-09-2025
,1754765103464963954,True,yolo26n,car,0.34473302960395813,981.9959106445312,595.5777587890625,1047.92919921875,648.1653442382812,W042_08-09-2025
,1754765103464963954,True,yolo26n,car,0.3210415840148926,904.4270629882812,608.5654907226562,973.9711303710938,657.8385620117188,W042_08-09-2025
,1754765403283841215,True,yolo26n,car,0.8256363868713379,1752.448486328125,863.7222290039062,2097.53759765625,1021.8234252929688,W042_08-09-2025
,1754765403283841215,True,yolo26n,car,0.4067929983139038,2372.582763671875,824.4593505859375,2534.645751953125,902.0606689453125,W042_08-09-2025
,1754765403283841215,True,yolo26n,car,0.39528611302375793,2373.3984375,822.1978149414062,2536.01171875,903.8828735351562,W042_08-09-2025
,1754765403283841215,True,yolo26n,car,0.3918759524822235,958.50634765625,603.6451416015625,1010.6096801757812,644.5431518554688,W042_08-09-2025
,1754765403283841215,True,yolo26n,car,0.3472292721271515,2103.757080078125,806.883544921875,2287.535888671875,926.5923461914062,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.8856087923049927,1447.67919921875,782.7958374023438,1733.3402099609375,933.7449340820312,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.7792055010795593,0.35039329528808594,888.739501953125,113.06852722167969,1021.546630859375,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.6182103753089905,1433.2001953125,692.771484375,1601.441650390625,793.296875,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.45240527391433716,2402.8115234375,830.822509765625,2559.1064453125,941.411865234375,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.36333906650543213,2287.869384765625,822.3228759765625,2373.3271484375,885.2552490234375,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.36266693472862244,1115.0228271484375,605.7646484375,1177.014404296875,651.4307861328125,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.3033670485019684,1123.648681640625,606.626708984375,1179.31005859375,647.6334838867188,W042_08-09-2025
,1754765702819306944,True,yolo26n,car,0.28970569372177124,1434.627197265625,694.9149169921875,1597.3089599609375,791.6196899414062,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.913827657699585,1562.822509765625,1033.73974609375,2129.176025390625,1533.641357421875,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.6894503235816956,697.4408569335938,704.3786010742188,912.8853149414062,811.1737060546875,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.6704529523849487,1195.6533203125,634.123779296875,1283.58154296875,687.2481689453125,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.6266404986381531,1062.9766845703125,657.871826171875,1162.597900390625,729.44189453125,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.5829153060913086,2443.6083984375,848.0335693359375,2558.060791015625,934.7210083007812,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.3703732490539551,1382.6302490234375,690.3223876953125,1538.470703125,781.56982421875,W042_08-09-2025
,1754766002734091432,True,yolo26n,truck,0.26522377133369446,900.7417602539062,582.9032592773438,982.9462890625,663.7467041015625,W042_08-09-2025
,1754766002734091432,True,yolo26n,car,0.26322928071022034,1382.184326171875,691.5726318359375,1536.6900634765625,779.4459228515625,W042_08-09-2025
,1754766303917412936,True,yolo26n,car,0.7309716939926147,157.3487548828125,788.343994140625,376.60687255859375,902.5475463867188,W042_08-09-2025
,1754766303917412936,True,yolo26n,car,0.5308958888053894,1784.2645263671875,827.5139770507812,2269.441650390625,1069.4481201171875,W042_08-09-2025
,1754766303917412936,True,yolo26n,car,0.5264646410942078,381.78887939453125,800.8757934570312,922.45947265625,1058.6512451171875,W042_08-09-2025
,1754766303917412936,True,yolo26n,truck,0.39756736159324646,1784.2645263671875,827.5139770507812,2269.441650390625,1069.4481201171875,W042_08-09-2025
,1754766303917412936,True,yolo26n,truck,0.37309762835502625,381.78887939453125,800.8757934570312,922.45947265625,1058.6512451171875,W042_08-09-2025
,1754766303917412936,True,yolo26n,car,0.3063681125640869,1099.9364013671875,606.3890380859375,1153.865234375,639.835205078125,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.8912895917892456,1430.822998046875,965.2023315429688,1964.502685546875,1195.826904296875,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.8699968457221985,160.59161376953125,907.6829833984375,493.8443603515625,1078.393310546875,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.8627285361289978,1254.938232421875,1563.0548095703125,2492.32666015625,1919.446044921875,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.6863871812820435,2265.720458984375,804.9927978515625,2441.026611328125,897.2852172851562,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.6358025074005127,2433.444580078125,852.8966674804688,2557.432861328125,943.6754760742188,W042_08-09-2025
,1754766604126720401,True,yolo26n,truck,0.46731942892074585,747.8551025390625,728.9600219726562,1066.915283203125,879.1796875,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.4417877197265625,977.1372680664062,606.224853515625,1034.219482421875,649.2838134765625,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.43698790669441223,747.8551025390625,728.9600219726562,1066.915283203125,879.1796875,W042_08-09-2025
,1754766604126720401,True,yolo26n,car,0.2995392978191376,2432.583251953125,851.0767822265625,2559.05322265625,945.75732421875,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.7240200042724609,1194.649169921875,760.9462280273438,1410.0347900390625,917.9839477539062,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.6863473653793335,1040.369140625,633.5699462890625,1141.23779296875,711.3433227539062,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.6819725632667542,1193.5145263671875,632.6251831054688,1281.87548828125,686.132568359375,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.5491196513175964,1923.1209716796875,888.4453735351562,2291.077880859375,1111.6866455078125,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.44466447830200195,2311.24365234375,1393.5599365234375,2559.61669921875,1918.3585205078125,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.3532218635082245,1923.97607421875,888.4298706054688,2291.404541015625,1109.4454345703125,W042_08-09-2025
,1754766902639009577,True,yolo26n,car,0.2927503287792206,2482.800537109375,879.5955810546875,2558.805419921875,992.52587890625,W042_08-09-2025
,1754767204147193179,True,yolo26n,car,0.8964060544967651,48.14012145996094,899.8529052734375,408.9263916015625,1114.0672607421875,W042_08-09-2025
,1754767204147193179,True,yolo26n,car,0.46435606479644775,986.3959350585938,600.7975463867188,1037.046142578125,643.4669799804688,W042_08-09-2025
,1754767501759813306,True,yolo26n,car,0.28481611609458923,916.906005859375,600.6387939453125,983.2977905273438,648.876953125,W042_08-09-2025
,1754767501759813306,True,yolo26n,car,0.25452134013175964,975.623779296875,596.15771484375,1034.814697265625,642.5875854492188,W042_08-09-2025
,1754767802872755692,True,yolo26n,car,0.8341434001922607,151.26571655273438,797.0919189453125,342.5360107421875,906.6986694335938,W042_08-09-2025
,1754767802872755692,True,yolo26n,car,0.5657251477241516,2423.8955078125,854.9034423828125,2558.791015625,985.223876953125,W042_08-09-2025
,1754767802872755692,True,yolo26n,car,0.46249812841415405,946.0886840820312,554.3463134765625,1004.0609130859375,622.1367797851562,W042_08-09-2025
,1754767802872755692,True,yolo26n,truck,0.28011706471443176,946.0886840820312,554.3463134765625,1004.0609130859375,622.1367797851562,W042_08-09-2025
,1754768103582488579,True,yolo26n,truck,0.6888702511787415,1696.5360107421875,787.1633911132812,1988.789794921875,973.5262451171875,W042_08-09-2025
,1754768103582488579,True,yolo26n,truck,0.6378985047340393,1037.258056640625,595.992919921875,1170.1876220703125,722.7449340820312,W042_08-09-2025
,1754768103582488579,True,yolo26n,car,0.44779011607170105,1317.3333740234375,662.5204467773438,1435.1243896484375,736.5779418945312,W042_08-09-2025
,1754768103582488579,True,yolo26n,car,0.3557926416397095,891.8612060546875,589.5469970703125,987.8184204101562,668.773681640625,W042_08-09-2025
,1754768401277217551,True,yolo26n,car,0.5743738412857056,962.5601196289062,598.3421630859375,1040.10791015625,649.6834716796875,W042_08-09-2025
,1754768702105170054,True,yolo26n,car,0.8129374980926514,2067.575439453125,781.4583740234375,2283.090576171875,881.8817138671875,W042_08-09-2025
,1754768702105170054,True,yolo26n,car,0.6383562088012695,2393.9384765625,819.806884765625,2560.0,934.0380859375,W042_08-09-2025
,1754768702105170054,True,yolo26n,person,0.5948705077171326,499.7559509277344,1635.6689453125,728.21142578125,1871.9737548828125,W042_08-09-2025
,1754768702105170054,True,yolo26n,car,0.48042550683021545,908.4309692382812,587.7744140625,967.8141479492188,652.2874145507812,W042_08-09-2025
,1754768702105170054,True,yolo26n,car,0.374070942401886,977.7632446289062,598.9738159179688,1039.4365234375,649.62939453125,W042_08-09-2025
,1754768702105170054,True,yolo26n,car,0.2893701195716858,2395.149169921875,821.664306640625,2517.362060546875,931.2723999023438,W042_08-09-2025
,1754768702105170054,True,yolo26n,car,0.26330798864364624,2527.084716796875,904.1738891601562,2558.704345703125,982.87890625,W042_08-09-2025
,1754769004267747159,True,yolo26n,car,0.9089672565460205,2056.448974609375,1090.5478515625,2520.05322265625,1426.3692626953125,W042_08-09-2025
,1754769004267747159,True,yolo26n,car,0.7037782669067383,1138.8724365234375,751.3416137695312,1385.755126953125,946.4197387695312,W042_08-09-2025
,1754769004267747159,True,yolo26n,car,0.5028708577156067,2412.3662109375,854.1316528320312,2556.704345703125,939.7537231445312,W042_08-09-2025
,1754769004267747159,True,yolo26n,car,0.37372714281082153,960.7544555664062,654.5474243164062,1045.5174560546875,731.9437255859375,W042_08-09-2025
,1754769004267747159,True,yolo26n,car,0.26493802666664124,2410.14990234375,851.9388427734375,2558.353271484375,943.5612182617188,W042_08-09-2025
,1754769302152387284,True,yolo26n,car,0.577923059463501,918.9531860351562,586.2052001953125,1002.8716430664062,653.0128173828125,W042_08-09-2025
,1754769302152387284,True,yolo26n,car,0.3876100778579712,2497.5966796875,888.3946533203125,2558.919921875,981.4546508789062,W042_08-09-2025
,1754769602793246822,True,yolo26n,car,0.8894791007041931,856.1077270507812,807.5201416015625,1261.9287109375,979.4107666015625,W042_08-09-2025
,1754769602793246822,True,yolo26n,car,0.5973559617996216,1131.920166015625,605.3222045898438,1202.9541015625,647.3009033203125,W042_08-09-2025
,1754769602793246822,True,yolo26n,car,0.33595600724220276,996.822265625,598.7390747070312,1078.078125,644.0140380859375,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.91154545545578,2202.66748046875,1060.2255859375,2558.399658203125,1294.67724609375,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.8750511407852173,1328.8944091796875,948.4935302734375,1881.8028564453125,1215.9068603515625,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.8177685141563416,16.51824951171875,1236.9261474609375,794.8956298828125,1666.3612060546875,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.7018536329269409,0.04097747802734375,1000.027099609375,191.7154541015625,1159.9129638671875,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.686532199382782,2387.792724609375,849.9603881835938,2557.3564453125,947.1473388671875,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.5208946466445923,1106.8695068359375,669.3505249023438,1221.1373291015625,757.848388671875,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.5030768513679504,930.4022216796875,605.7484741210938,996.1713256835938,652.2555541992188,W042_08-09-2025
,1754769902701379215,True,yolo26n,car,0.3591717779636383,2211.498046875,806.001220703125,2400.3447265625,893.131103515625,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.8177480697631836,1086.5230712890625,720.4683837890625,1249.298583984375,833.7942504882812,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.816109836101532,1837.125732421875,962.7457885742188,2309.233154296875,1259.541748046875,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.7307108044624329,1330.084228515625,707.547607421875,1501.42236328125,825.85546875,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.6287495493888855,2445.568603515625,1338.3299560546875,2558.908447265625,1560.0379638671875,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.6129677891731262,1844.4735107421875,846.9828491210938,2152.40380859375,977.777099609375,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.5680140256881714,2470.336669921875,873.80078125,2559.63427734375,983.173583984375,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.5469744205474854,1444.566162109375,681.1950073242188,1564.458984375,782.1197509765625,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.5332930684089661,1232.7960205078125,626.5234985351562,1342.8355712890625,696.7005615234375,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.4780040681362152,1353.8853759765625,923.3521728515625,1768.0985107421875,1247.5755615234375,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.27383938431739807,993.9932861328125,629.4780883789062,1092.8896484375,705.7244873046875,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.2718561291694641,1000.37451171875,643.2473754882812,1092.3421630859375,707.4523315429688,W042_08-09-2025
,1754770202182042500,True,yolo26n,car,0.2650652825832367,1352.4140625,922.6589965820312,1767.6689453125,1247.7481689453125,W042_08-09-2025
,1754770802856385474,True,yolo26n,car,0.9108647704124451,0.03037261962890625,939.798828125,225.8746337890625,1125.8668212890625,W042_08-09-2025
,1754770802856385474,True,yolo26n,car,0.48300784826278687,967.3851318359375,588.9279174804688,1045.310791015625,647.474609375,W042_08-09-2025
,1754770802856385474,True,yolo26n,car,0.3700158894062042,920.0682983398438,591.05810546875,970.8850708007812,654.805908203125,W042_08-09-2025
,1754771104266965885,True,yolo26n,car,0.6891287565231323,2225.902587890625,878.93798828125,2461.876220703125,984.4749755859375,W042_08-09-2025
,1754771104266965885,True,yolo26n,car,0.669356107711792,2143.7470703125,787.5707397460938,2371.635009765625,880.9339599609375,W042_08-09-2025
,1754771104266965885,True,yolo26n,car,0.5845293402671814,1033.8441162109375,609.8621215820312,1091.13037109375,647.3883666992188,W042_08-09-2025
,1754771104266965885,True,yolo26n,car,0.32884153723716736,2211.836669921875,793.507080078125,2371.93603515625,883.4296264648438,W042_08-09-2025
,1754771403593087207,True,yolo26n,car,0.8573198318481445,1601.838134765625,767.8853149414062,1859.6484375,898.404052734375,W042_08-09-2025
,1754771403593087207,True,yolo26n,car,0.6224778294563293,1117.3427734375,629.489501953125,1224.6026611328125,702.7816162109375,W042_08-09-2025
,1754771403593087207,True,yolo26n,car,0.5636293888092041,2346.402587890625,835.0372314453125,2552.551513671875,937.68212890625,W042_08-09-2025
,1754771403593087207,True,yolo26n,car,0.43876707553863525,961.491455078125,647.2825927734375,1038.52392578125,711.6446533203125,W042_08-09-2025
,1754771403593087207,True,yolo26n,car,0.3817763328552246,1327.720703125,653.9267578125,1462.3504638671875,744.3892822265625,W042_08-09-2025
,1754771403593087207,True,yolo26n,car,0.3687249720096588,1326.322021484375,655.7175903320312,1461.4156494140625,743.1609497070312,W042_08-09-2025
,1754771703155534596,True,yolo26n,car,0.3002316355705261,968.9955444335938,594.551513671875,1029.1107177734375,648.3809814453125,W042_08-09-2025
,1754771703155534596,True,yolo26n,car,0.27139604091644287,905.37109375,604.0982666015625,971.1023559570312,650.3331298828125,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.801628053188324,1034.226318359375,707.6513671875,1242.747802734375,816.24755859375,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.7011356353759766,2212.4296875,798.8532104492188,2404.846923828125,893.8214721679688,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.6732164025306702,972.38427734375,608.756103515625,1027.633544921875,646.11083984375,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.6723490953445435,1191.857666015625,634.1165161132812,1288.485595703125,723.9288330078125,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.5800889134407043,2259.1044921875,802.6488037109375,2402.239013671875,892.4277954101562,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.425088107585907,2492.1025390625,877.0812377929688,2558.037841796875,944.3792114257812,W042_08-09-2025
,1754772003573232987,True,yolo26n,car,0.3335251212120056,907.9649658203125,604.18896484375,968.5792236328125,653.2860717773438,W042_08-09-2025
,1754772303065412295,True,yolo26n,car,0.886497437953949,672.55517578125,929.6885986328125,1184.19091796875,1176.2254638671875,W042_08-09-2025
,1754772303065412295,True,yolo26n,car,0.8028705716133118,1269.552734375,849.3474731445312,1750.9188232421875,1043.9639892578125,W042_08-09-2025
